Timestamp,CO2,Finedust,Humidity,Temperature,Lightpower,Fanpower,Roompower,Result
2022-08-29 3:00,879.71,5,59.82,25.5,13.48,11.86,117.24,0
2022-08-29 4:00,836.13,3.97,57.3,25.56,13.39,4.83,104.77,0
2022-08-29 5:00,791.13,3.16,59.23,25.59,13.63,13.01,117.29,0
2022-08-29 6:00,723.21,3.16,57.92,25.58,13.34,4.88,107.23,0
2022-08-29 7:00,647,3.5,56.22,25.56,21.35,7.22,127.32,0
2022-08-29 8:00,674.41,13,54.96,25.68,28.29,7.06,174.17,0
2022-08-29 9:00,589.35,6.88,54.27,25.6,13.35,2.99,103.75,0
2022-08-29 10:00,525.55,6.08,57.62,25.58,13.41,4.83,112.94,0
2022-08-29 11:00,480.53,4.58,56.04,25.6,13.35,1.57,103.7,0
2022-08-29 12:00,492.97,3.77,55.07,25.58,13.38,0.13,121.27,0
2022-08-29 13:00,534.18,3.93,54.58,25.55,13.3,2.35,99.79,0
2022-08-29 14:00,621.32,4.07,54.62,25.55,13.29,5.58,111.65,0
2022-08-29 15:00,662.08,3.44,55.88,25.55,13.28,6.87,101.58,0
2022-08-29 16:00,637.92,3.97,55.14,25.48,13.29,2.59,67.53,0
2022-08-29 17:00,603.84,4.28,56.46,25.13,13.35,2.16,39.48,0
2022-08-29 18:00,581.42,4.08,56.91,24.79,13.31,2.41,60.84,0
2022-08-29 19:00,571.17,4.9,56.62,24.96,17.84,4,110.46,0
2022-08-29 20:00,534.7,5.74,55.99,25.38,13.31,0.14,104.84,0
2022-08-29 21:00,507.26,5.69,55.41,25.51,13.34,0.13,99.02,0
2022-08-29 22:00,504.03,4.68,55.34,25.6,22.78,1.43,123.65,0
2022-08-29 23:00,678,12.39,67.97,25.77,57.69,2.53,244.44,1
2022-08-30 0:00,723.46,5.88,62.58,25.68,57.97,18.73,272.77,1
2022-08-30 1:00,735.54,3.52,62.27,25.77,57.57,2.17,248.26,1
2022-08-30 2:00,733,4.44,59.59,25.77,50.62,14.34,264.22,1
2022-08-30 3:00,705.11,6.23,61,25.78,9.97,2.16,205.19,1
2022-08-30 4:00,712.76,10.86,61.04,25.93,9.93,2.16,199.56,0
2022-08-30 5:00,725,11.66,60.88,26,9.93,2.68,198.1,0
2022-08-30 6:00,723.66,9.16,60.09,26,9.87,2.16,157.48,0
2022-08-30 7:00,685.77,6.71,59.8,25.96,15.68,2.13,167.75,0
2022-08-30 8:00,746.8,26.64,60.83,25.98,51.74,3.11,198.3,0
2022-08-30 9:00,698.38,44.88,60.5,25.92,27.14,0.89,115.87,0
2022-08-30 10:00,556.62,11.85,60.19,25.92,13.38,0.67,96.36,0
2022-08-30 11:00,563.42,6.28,60.37,25.9,32.08,1.28,136.54,0
2022-08-30 12:00,508.03,4.74,60.14,25.8,13.34,0.13,105.03,0
2022-08-30 13:00,477.38,4.11,59.9,25.73,13.3,0.13,111.72,0
2022-08-30 14:00,483.67,3.5,59.91,25.7,13.3,0.13,100.94,0
2022-08-30 15:00,476.83,3.16,60.26,25.7,13.29,0.13,108.11,0
2022-08-30 16:00,439.5,2.55,60.68,25.63,13.29,0.14,68.58,0
2022-08-30 17:00,490.87,3.65,62.54,25.23,45.42,2.45,115.49,0
2022-08-30 18:00,640.83,4.45,64.65,24.97,48.19,2.85,160.12,0
2022-08-30 19:00,767.57,5.89,64.67,25.25,57.16,3.35,235.51,1
2022-08-30 20:00,988.79,4.91,58.17,25.24,58.41,41.69,235.2,1
2022-08-30 21:00,975.27,3.77,56.46,24.88,58.75,40.1,244.58,1
2022-08-30 22:00,1043.81,12.97,65.16,24.68,58.31,23.06,286.01,1
2022-08-30 23:00,1108.17,19.23,79.69,25.2,18.75,2.16,213.28,1
2022-08-31 0:00,978,13.68,74.17,25.32,17.77,2.17,203.74,1
