년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2021-06-19,4,15832.8,659.7,2143.8,0,2143.8,23.4,0,0,0,0,0,23.4,205.2,703.8,1269,1704.6,1974.6,2143.8,2131.2,1965.6,1773,1108.8,491.4,174.6,136.8,27,0,0,0,0
2021-06-20,1,6148.8,256.2,770.4,0,770.4,5.76,0,0,0,0,0,0,58.32,257.76,485.28,623.52,720.72,770.4,766.8,746.64,600.48,508.32,373.68,182.16,48.96,5.76,0,0,0,0
2021-06-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,3,12434.4,518.1,1584,0,1584,14.4,0,0,0,0,0,41.4,151.2,518.4,925.2,1215,1425.6,1551.6,1584,1521,1189.8,1105.2,772.2,324,95.4,14.4,0,0,0,0
2021-06-20,4,16311.6,679.65,2048.4,0,2048.4,16.2,0,0,0,0,0,57.6,228.6,700.2,1218.6,1585.8,1857.6,2017.8,2048.4,1963.8,1591.2,1452.6,993.6,446.4,133.2,16.2,0,0,0,0
2021-06-21,1,5042.16,210.09,735.12,0,735.12,0.72,0,0,0,0,0,0.72,84.24,252,443.52,598.32,721.44,671.04,735.12,660.24,291.6,270,165.6,110.16,36.72,1.44,0,0,0,0
2021-06-21,2,2622.96,109.29,722.88,0,722.88,0.72,0,0,0,0,0,0,0,0,0,0,648,722.88,542.16,300.24,141.12,104.4,87.84,61.2,14.4,0.72,0,0,0,0
2021-06-21,3,10126.8,421.95,1479.6,0,1479.6,3.6,0,0,0,0,0,43.2,178.2,484.2,878.4,1216.8,1413,1326.6,1479.6,1261.8,635.4,603,336.6,183.6,82.8,3.6,0,0,0,0
2021-06-21,4,13491,562.125,2161.8,0,2161.8,3.6,0,0,0,0,0,55.8,243,680.4,1159.2,1593,1902.6,1805.4,2161.8,1533.6,804.6,714.6,482.4,250.2,100.8,3.6,0,0,0,0
2021-06-22,1,1103.04,45.96,159.12,0,159.12,12.96,0,0,0,0,0,0,54.72,110.16,133.2,103.68,136.08,159.12,117.36,82.8,51.84,105.12,36,12.96,0,0,0,0,0,0
2021-06-22,2,570.24,23.76,81.36,0,81.36,1.44,0,0,0,0,0,1.44,35.28,57.6,81.36,51.12,72.72,81.36,57.6,36,22.32,51.84,13.68,5.76,2.16,0,0,0,0,0
2021-06-22,3,2457,102.375,378,0,378,12.6,0,0,0,0,0,12.6,140.4,223.2,266.4,217.8,298.8,378,255.6,172.8,111.6,243,82.8,37.8,16.2,0,0,0,0,0
2021-06-22,4,3223.8,134.325,468,0,468,10.8,0,0,0,0,0,12.6,187.2,304.2,406.8,298.8,419.4,468,320.4,212.4,136.8,306,93.6,46.8,10.8,0,0,0,0,0
2021-06-23,1,1895.76,78.99,280.08,0,280.08,3.6,0,0,0,0,0,0,44.64,147.6,280.08,149.76,163.44,173.52,196.56,200.16,120.24,122.4,172.08,73.44,48.24,3.6,0,0,0,0
2021-06-23,2,914.4,38.1,136.8,0,136.8,0.72,0,0,0,0,0,3.6,32.4,77.04,136.8,72.72,74.88,84.96,84.96,100.08,48.24,53.28,87.84,36.72,20.16,0.72,0,0,0,0
2021-06-23,3,4177.8,174.075,662.4,0,662.4,9,0,0,0,0,0,18,129.6,356.4,662.4,360,369,387,423,410.4,239.4,253.8,329.4,149.4,81,9,0,0,0,0
2021-06-23,4,5353.2,223.05,855,0,855,7.2,0,0,0,0,0,21.6,169.2,450,855,478.8,473.4,516.6,520.2,525.6,280.8,318.6,435.6,198,102.6,7.2,0,0,0,0
2021-06-24,1,6019.2,250.8,781.2,0,781.2,5.76,0,0,0,0,0,0,56.88,255.6,462.96,612.72,717.84,774.72,781.2,762.48,675.36,447.12,310.32,117.36,38.88,5.76,0,0,0,0
2021-06-24,2,2939.04,122.46,397.44,0,397.44,1.44,0,0,0,0,0,3.6,27.36,105.12,206.64,282.24,344.88,383.04,397.44,388.8,352.08,211.68,169.2,48.96,16.56,1.44,0,0,0,0
2021-06-24,3,12085.2,503.55,1603.8,0,1603.8,14.4,0,0,0,0,0,21.6,136.8,475.2,898.2,1218.6,1440,1569.6,1603.8,1546.2,1395,876.6,585,226.8,77.4,14.4,0,0,0,0
2021-06-24,4,15768,657,2077.2,0,2077.2,14.4,0,0,0,0,0,27,207,664.2,1180.8,1589.4,1872,2035.8,2077.2,1998,1805.4,1135.8,788.4,271.8,100.8,14.4,0,0,0,0
2021-06-25,1,5403.6,225.15,778.32,0,778.32,2.88,0,0,0,0,0,0,38.88,177.12,360.72,585.36,660.96,719.28,778.32,716.4,344.88,418.32,370.08,170.64,59.76,2.88,0,0,0,0
2021-06-25,2,2679.84,111.66,391.68,0,391.68,1.44,0,0,0,0,0,4.32,33.12,94.32,164.16,276.48,334.8,374.4,391.68,357.84,175.68,183.6,170.64,85.68,31.68,1.44,0,0,0,0
2021-06-25,3,10996.2,458.175,1593,0,1593,9,0,0,0,0,0,21.6,142.2,356.4,685.8,1173.6,1386,1522.8,1593,1486.8,698.4,826.2,666,322.2,106.2,9,0,0,0,0
2021-06-25,4,14205.6,591.9,2025,0,2025,7.2,0,0,0,0,0,27,189,504,927,1530,1796.4,1969.2,2025,1974.6,896.4,966.6,849.6,405,138.6,7.2,0,0,0,0
2021-06-26,1,3671.28,152.97,630,0,630,2.88,0,0,0,0,0,0,0,77.04,289.44,414,563.76,483.12,630,512.64,280.8,158.4,156.24,61.92,41.04,2.88,0,0,0,0
2021-06-26,2,1816.56,75.69,323.28,0,323.28,0.72,0,0,0,0,0,1.44,10.08,52.56,133.92,195.84,293.04,234,323.28,259.2,124.56,69.84,72.72,27.36,18,0.72,0,0,0,0
2021-06-26,3,7606.8,316.95,1308.6,0,1308.6,7.2,0,0,0,0,0,9,52.2,194.4,554.4,824.4,1141.2,977.4,1308.6,1045.8,626.4,336.6,322.2,126,81,7.2,0,0,0,0
2021-06-26,4,9871.2,411.3,1724.4,0,1724.4,5.4,0,0,0,0,0,9,66.6,262.8,712.8,1062,1589.4,1229.4,1724.4,1321.2,784.8,423,410.4,163.8,106.2,5.4,0,0,0,0
2021-06-27,1,5019.12,209.13,681.84,0,681.84,4.32,0,0,0,0,0,0,12.24,140.4,433.44,567.36,678.96,676.08,681.84,526.32,473.76,370.08,253.44,172.8,28.08,4.32,0,0,0,0
2021-06-27,2,2607.84,108.66,370.08,0,370.08,1.44,0,0,0,0,0,0,27.36,72.72,213.84,287.28,336.24,357.12,370.08,275.76,248.4,194.4,136.08,74.88,12.24,1.44,0,0,0,0
2021-06-27,3,10747.8,447.825,1479.6,0,1479.6,1.8,0,0,0,0,0,1.8,95.4,309.6,817.2,1254.6,1375.2,1396.8,1479.6,1355.4,959.4,822.6,480.6,334.8,54,10.8,0,0,0,0
2021-06-27,4,14083.2,586.8,1949.4,0,1949.4,1.8,0,0,0,0,0,1.8,136.8,406.8,1128.6,1661.4,1767.6,1834.2,1949.4,1738.8,1258.2,1049.4,646.2,423,72,9,0,0,0,0
2021-06-28,1,5637.6,234.9,734.4,0,734.4,3.6,0,0,0,0,0,0,23.76,126,307.44,527.04,650.16,714.24,734.4,717.12,663.12,521.28,396,179.28,74.16,3.6,0,0,0,0
2021-06-28,2,2504.88,104.37,391.68,0,391.68,0.72,0,0,0,0,0,0.72,33.84,59.04,154.8,243.36,317.52,367.2,383.04,210.24,0,110.16,391.68,170.64,59.76,2.88,0,0,0,0
2021-06-28,3,11365.2,473.55,1555.2,0,1555.2,5.4,0,0,0,0,0,5.4,131.4,259.2,646.2,1049.4,1301.4,1461.6,1555.2,1416.6,1328.4,1060.2,729,298.8,117,5.4,0,0,0,0
2021-06-28,4,14842.8,618.45,2010.6,0,2010.6,5.4,0,0,0,0,0,9,181.8,333,867.6,1321.2,1695.6,1945.8,2010.6,1848.6,1724.4,1373.4,945,424.8,156.6,5.4,0,0,0,0
2021-06-29,1,5232.96,218.04,730.8,0,730.8,25.2,0,0,0,0,0,0,56.16,234,448.56,548.64,668.88,715.68,730.8,707.76,517.68,389.52,162.72,27.36,25.2,0,0,0,0,0
2021-06-29,2,5064.48,211.02,805.68,0,805.68,9.36,0,0,0,0,0,9.36,70.56,221.76,444.96,548.64,713.52,786.24,805.68,799.2,365.04,135.36,115.92,25.2,23.04,0,0,0,0,0
2021-06-29,3,10978.2,457.425,1562.4,0,1562.4,1.8,0,0,0,0,0,18,140.4,448.2,873,1180.8,1386,1535.4,1562.4,1490.4,1103.4,774,345.6,68.4,50.4,1.8,0,0,0,0
2021-06-29,4,14148,589.5,2035.8,0,2035.8,25.2,0,0,0,0,0,25.2,207,615.6,1146.6,1522.8,1830.6,2005.2,2035.8,1891.8,1369.8,945,399.6,88.2,64.8,0,0,0,0,0
2021-06-30,1,1459.44,60.81,315.36,0,315.36,1.44,0,0,0,0,0,0,53.28,120.24,234.72,315.36,172.8,79.92,61.2,1.44,18,183.6,103.68,108,7.2,0,0,0,0,0
2021-06-30,2,1512,63,309.6,0,309.6,0.72,0,0,0,0,0,5.04,80.64,117.36,236.88,309.6,158.4,77.04,38.16,19.44,66.96,189.36,110.88,95.76,5.76,0.72,0,0,0,0
2021-06-30,3,2925,121.875,604.8,0,604.8,5.4,0,0,0,0,0,10.8,160.2,239.4,455.4,604.8,327.6,153,140.4,41.4,86.4,298.8,163.8,205.2,32.4,5.4,0,0,0,0
2021-06-30,4,3794.4,158.1,788.4,0,788.4,1.8,0,0,0,0,0,12.6,210.6,311.4,603,788.4,426.6,201.6,145.8,43.2,122.4,419.4,212.4,264.6,30.6,1.8,0,0,0,0
2021-07-01,1,5559.12,231.63,671.04,0,671.04,2.16,0,0,0,0,0,0,54,234,414,568.8,653.04,660.96,671.04,642.24,610.56,478.8,373.68,148.32,47.52,2.16,0,0,0,0
2021-07-01,2,5867.28,244.47,771.84,0,771.84,0.72,0,0,0,0,0,9.36,93.6,182.16,398.88,590.4,699.12,771.84,735.84,666.72,643.68,514.08,385.2,131.04,44.64,0.72,0,0,0,0
2021-07-01,3,11480.4,478.35,1461.6,0,1461.6,9,0,0,0,0,0,18,154.8,423,808.2,1143,1364.4,1461.6,1416.6,1391.4,1272.6,937.8,720,252,108,9,0,0,0,0
2021-07-01,4,14866.2,619.425,1895.4,0,1895.4,5.4,0,0,0,0,0,25.2,219.6,622.8,1062,1492.2,1764,1895.4,1812.6,1789.2,1643.4,1240.2,856.8,304.2,133.2,5.4,0,0,0,0
2021-07-02,1,3540.24,147.51,561.6,0,561.6,5.04,0,0,0,0,0,0,71.28,190.08,198,280.8,380.88,441.36,561.6,365.04,344.88,324.72,202.32,124.56,49.68,5.04,0,0,0,0
2021-07-02,2,3719.52,154.98,600.48,0,600.48,2.16,0,0,0,0,0,2.16,80.64,191.52,199.44,287.28,372.24,465.84,600.48,388.08,344.88,398.88,221.04,112.32,50.4,4.32,0,0,0,0
2021-07-02,3,7072.2,294.675,1058.4,0,1058.4,5.4,0,0,0,0,0,5.4,174.6,450,387,543.6,732.6,864,1058.4,698.4,642.6,613.8,554.4,246.6,90,10.8,0,0,0,0
2021-07-02,4,9538.2,397.425,1407.6,0,1407.6,5.4,0,0,0,0,0,5.4,243,619.2,505.8,721.8,957.6,1155.6,1407.6,961.2,862.2,869.4,784.8,313.2,118.8,12.6,0,0,0,0
2021-07-03,1,934.56,38.94,334.08,0,334.08,1.44,0,0,0,0,0,0,0,0,0,24.48,28.8,113.04,206.64,334.08,187.92,20.88,17.28,1.44,0,0,0,0,0,0
2021-07-03,2,1128.24,47.01,317.52,0,317.52,0.72,0,0,0,0,0,2.16,7.92,32.4,66.96,67.68,60.48,128.16,237.6,317.52,170.64,18,13.68,4.32,0.72,0,0,0,0,0
2021-07-03,3,2275.2,94.8,660.6,0,660.6,3.6,0,0,0,0,0,5.4,16.2,63,126,138.6,126,266.4,415.8,660.6,349.2,43.2,41.4,19.8,3.6,0,0,0,0,0
2021-07-03,4,2910.6,121.275,846,0,846,1.8,0,0,0,0,0,1.8,19.8,81,171,176.4,167.4,342,570.6,846,439.2,41.4,39.6,12.6,1.8,0,0,0,0,0
2021-07-04,1,2700.72,112.53,506.88,0,506.88,3.6,0,0,0,0,0,0,29.52,214.56,359.28,436.32,506.88,421.2,118.08,83.52,156.24,169.2,112.32,62.64,27.36,3.6,0,0,0,0
2021-07-04,2,2905.92,121.08,548.64,0,548.64,2.16,0,0,0,0,0,14.4,82.08,212.4,372.96,403.2,545.04,548.64,103.68,84.24,162.72,175.68,113.76,54,30.96,2.16,0,0,0,0
2021-07-04,3,5812.2,242.175,1029.6,0,1029.6,9,0,0,0,0,0,23.4,163.8,403.2,720,937.8,1029.6,955.8,275.4,171,343.8,351,241.2,131.4,55.8,9,0,0,0,0
2021-07-04,4,7959.6,331.65,1537.2,0,1537.2,7.2,0,0,0,0,0,30.6,216,550.8,966.6,1168.2,1387.8,1537.2,354.6,216,466.2,486,334.8,158.4,79.2,7.2,0,0,0,0
2021-07-05,1,1137.6,47.4,488.16,0,488.16,23.76,0,0,0,0,0,0,61.2,234,330.48,488.16,23.76,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-05,2,4926.96,205.29,743.04,0,743.04,2.16,0,0,0,0,0,7.92,75.6,228.96,327.6,540.72,714.24,743.04,695.52,603.36,439.92,303.12,143.28,73.44,28.08,2.16,0,0,0,0
2021-07-05,3,9700.2,404.175,1461.6,0,1461.6,5.4,0,0,0,0,0,14.4,153,450,657,1029.6,1436.4,1461.6,1369.8,1175.4,837,613.8,284.4,145.8,66.6,5.4,0,0,0,0
2021-07-05,4,12679.2,528.3,1913.4,0,1913.4,7.2,0,0,0,0,0,16.2,201.6,610.2,858.6,1371.6,1863,1913.4,1774.8,1528.2,1105.2,786.6,369,190.8,82.8,7.2,0,0,0,0
2021-07-06,1,2166.48,90.27,563.04,0,563.04,4.32,0,0,0,0,0,0,0,0,0,0,0,0,397.44,563.04,534.24,278.64,195.12,147.6,46.08,4.32,0,0,0,0
2021-07-06,2,4690.08,195.42,692.64,0,692.64,2.88,0,0,0,0,0,5.04,65.52,205.2,299.52,403.92,537.12,692.64,597.6,645.84,561.6,290.88,192.96,146.16,43.2,2.88,0,0,0,0
2021-07-06,3,9106.2,379.425,1351.8,0,1351.8,9,0,0,0,0,0,12.6,126,396,601.2,754.2,1035,1351.8,1200.6,1225.8,1135.8,516.6,367.2,280.8,93.6,9,0,0,0,0
2021-07-06,4,11957.4,498.225,1782,0,1782,10.8,0,0,0,0,0,14.4,171,549,784.8,1008,1369.8,1782,1546.2,1629,1429.2,698.4,477,367.2,120.6,10.8,0,0,0,0
2021-07-07,1,3444.48,143.52,539.28,0,539.28,0.72,0,0,0,0,0,0,0,11.52,262.8,471.6,539.28,429.12,365.76,335.52,360.72,277.2,214.56,136.08,39.6,0.72,0,0,0,0
2021-07-07,2,3536.64,147.36,576,0,576,0.72,0,0,0,0,0,0,14.4,67.68,267.84,495.36,576,428.4,360,329.76,366.48,273.6,200.88,123.84,31.68,0.72,0,0,0,0
2021-07-07,3,6939,289.125,1132.2,0,1132.2,3.6,0,0,0,0,0,0,30.6,117,509.4,964.8,1132.2,856.8,711,648,693,540,403.2,253.8,75.6,3.6,0,0,0,0
2021-07-07,4,9043.2,376.8,1485,0,1485,1.8,0,0,0,0,0,0,36,158.4,669.6,1269,1485,1123.2,925.2,842.4,905.4,703.8,505.8,322.2,95.4,1.8,0,0,0,0
2021-07-08,1,1168.56,48.69,284.4,0,284.4,7.92,0,0,0,0,0,0,0,67.68,165.6,133.2,7.92,0,0,0,0,212.4,284.4,222.48,65.52,9.36,0,0,0,0
2021-07-08,2,1283.76,53.49,380.16,0,380.16,5.76,0,0,0,0,0,0,5.76,105.84,170.64,110.88,0,0,0,0,0,246.96,380.16,198,58.32,7.2,0,0,0,0
2021-07-08,3,8906.4,371.1,1504.8,0,1504.8,12.6,0,0,0,0,0,0,12.6,180,322.2,244.8,684,1116,1422,1504.8,1252.8,1114.2,693,255.6,84.6,19.8,0,0,0,0
2021-07-08,4,11669.4,486.225,1924.2,0,1924.2,9,0,0,0,0,0,0,9,252,424.8,333,930.6,1456.2,1924.2,1647,1675.8,1465.2,936,469.8,126,19.8,0,0,0,0
2021-07-09,1,3291.12,137.13,523.44,0,523.44,0.72,0,0,0,0,0,0,0,0,74.16,273.6,381.6,457.2,385.2,523.44,308.16,314.64,340.56,185.04,46.8,0.72,0,0,0,0
2021-07-09,2,3279.6,136.65,526.32,0,526.32,0.72,0,0,0,0,0,0,23.04,59.76,84.24,272.88,318.96,399.6,406.8,526.32,260.64,345.6,347.04,190.8,43.2,0.72,0,0,0,0
2021-07-09,3,6742.8,280.95,1094.4,0,1094.4,3.6,0,0,0,0,0,0,52.2,111.6,162,552.6,793.8,1011.6,777.6,1094.4,558,574.2,642.6,320.4,88.2,3.6,0,0,0,0
2021-07-09,4,8787.6,366.15,1391.4,0,1391.4,1.8,0,0,0,0,0,0,63,144,212.4,743.4,961.2,1269,1110.6,1391.4,703.8,801,826.2,446.4,113.4,1.8,0,0,0,0
2021-07-10,1,4428,184.5,631.44,0,631.44,36.72,0,0,0,0,0,0,36.72,189.36,398.16,569.52,568.08,535.68,535.68,631.44,416.16,137.52,174.24,189.36,46.08,0,0,0,0,0
2021-07-10,2,4761.36,198.39,675.36,0,675.36,0.72,0,0,0,0,0,1.44,62.64,205.92,398.88,617.76,591.84,600.48,602.64,675.36,451.44,136.08,186.48,188.64,41.04,0.72,0,0,0,0
2021-07-10,3,9001.8,375.075,1382.4,0,1382.4,1.8,0,0,0,0,0,3.6,127.8,385.2,784.8,1146.6,1112.4,1085.4,1067.4,1382.4,869.4,275.4,302.4,369,88.2,1.8,0,0,0,0
2021-07-10,4,10738.8,447.45,1699.2,0,1699.2,1.8,0,0,0,0,0,1.8,190.8,547.2,1035,1492.2,1290.6,1434.6,1305,1699.2,1098,363.6,232.2,43.2,5.4,0,0,0,0,0
2021-07-11,1,4623.12,192.63,648.72,0,648.72,3.6,0,0,0,0,0,0,9.36,207.36,182.88,478.08,591.84,648.72,514.08,563.76,514.08,491.04,257.04,120.96,40.32,3.6,0,0,0,0
2021-07-11,2,5123.52,213.48,787.68,0,787.68,2.88,0,0,0,0,0,3.6,70.56,216.72,206.64,570.96,649.44,787.68,606.24,565.92,564.48,509.76,216,115.2,37.44,2.88,0,0,0,0
2021-07-11,3,10452.6,435.525,1483.2,0,1483.2,9,0,0,0,0,0,9,124.2,415.8,356.4,1033.2,1297.8,1483.2,1315.8,1422,1135.8,1038.6,491.4,235.8,82.8,10.8,0,0,0,0
2021-07-11,4,13453.2,560.55,2017.8,0,2017.8,10.8,0,0,0,0,0,10.8,190.8,570.6,500.4,1431,1699.2,2017.8,1659.6,1675.8,1420.2,1285.2,568.8,302.4,108,12.6,0,0,0,0
2021-07-12,1,4818.96,200.79,600.48,0,600.48,3.6,0,0,0,0,0,0,5.76,200.88,383.04,491.04,554.4,600.48,523.44,538.56,455.76,472.32,357.84,187.2,44.64,3.6,0,0,0,0
2021-07-12,2,5510.88,229.62,707.76,0,707.76,3.6,0,0,0,0,0,5.76,63.36,201.6,386.64,544.32,660.96,707.76,627.84,660.24,527.76,514.8,371.52,185.76,48.96,3.6,0,0,0,0
2021-07-12,3,10567.8,440.325,1378.8,0,1378.8,7.2,0,0,0,0,0,12.6,127.8,401.4,788.4,1092.6,1294.2,1378.8,1103.4,1308.6,957.6,986.4,703.8,322.2,82.8,7.2,0,0,0,0
2021-07-12,4,13910.4,579.6,1827,0,1827,10.8,0,0,0,0,0,14.4,181.8,556.2,1033.2,1422,1699.2,1827,1497.6,1740.6,1206,1274.4,896.4,437.4,113.4,10.8,0,0,0,0
2021-07-13,1,5096.88,212.37,622.8,0,622.8,2.88,0,0,0,0,0,0,40.32,213.84,391.68,470.88,622.8,534.96,613.44,578.88,566.64,486,359.28,176.4,38.88,2.88,0,0,0,0
2021-07-13,2,5259.6,219.15,677.52,0,677.52,2.88,0,0,0,0,0,9.36,72,208.8,390.24,488.16,626.4,537.84,677.52,671.76,545.76,442.08,370.08,174.96,41.76,2.88,0,0,0,0
2021-07-13,3,9792,408,1260,0,1260,7.2,0,0,0,0,0,18,140.4,412.2,772.2,961.2,1204.2,1051.2,1260,1166.4,896.4,828,685.8,313.2,75.6,7.2,0,0,0,0
2021-07-13,4,12727.8,530.325,1623.6,0,1623.6,7.2,0,0,0,0,0,23.4,199.8,561.6,1015.2,1240.2,1589.4,1407.6,1623.6,1551.6,1117.8,1015.2,864,412.2,99,7.2,0,0,0,0
2021-07-14,1,3324.24,138.51,609.84,0,609.84,0.72,0,0,0,0,0,0,0,0,50.4,195.12,260.64,321.84,462.24,609.84,516.96,426.24,292.32,150.48,37.44,0.72,0,0,0,0
2021-07-14,2,3612.96,150.54,664.56,0,664.56,0.72,0,0,0,0,0,2.16,48.24,96.48,150.48,178.56,246.96,290.88,478.8,664.56,586.08,415.44,268.56,149.04,36,0.72,0,0,0,0
2021-07-14,3,7234.2,301.425,1395,0,1395,3.6,0,0,0,0,0,3.6,68.4,178.2,309.6,433.8,469.8,613.8,975.6,1395,1071,849.6,516.6,266.4,79.2,3.6,0,0,0,0
2021-07-14,4,9156.6,381.525,1747.8,0,1747.8,1.8,0,0,0,0,0,1.8,93.6,243,397.8,498.6,626.4,853.2,1387.8,1747.8,1328.4,1038.6,527.4,316.8,93.6,1.8,0,0,0,0
2021-07-15,1,2671.92,111.33,447.12,0,447.12,10.8,0,0,0,0,0,0,0,10.8,74.16,156.24,123.84,189.36,447.12,322.56,437.76,401.04,334.08,147.6,27.36,0,0,0,0,0
2021-07-15,2,3692.88,153.87,711.36,0,711.36,0.72,0,0,0,0,0,0.72,17.28,110.88,182.16,231.12,145.44,219.6,562.32,711.36,509.04,439.92,391.68,149.76,21.6,0,0,0,0,0
2021-07-15,3,7497,312.375,1411.2,0,1411.2,1.8,0,0,0,0,0,1.8,34.2,180,349.2,504,313.2,487.8,1191.6,1411.2,1263.6,882,558,253.8,63,3.6,0,0,0,0
2021-07-15,4,9010.8,375.45,1807.2,0,1807.2,1.8,0,0,0,0,0,1.8,41.4,266.4,453.6,664.2,403.2,619.2,1515.6,1807.2,1587.6,770.4,471.6,333,75.6,0,0,0,0,0
2021-07-16,1,4669.92,194.58,636.48,0,636.48,0.72,0,0,0,0,0,0,11.52,211.68,287.28,393.12,611.28,630.72,636.48,630.72,499.68,326.88,298.08,75.6,56.16,0.72,0,0,0,0
2021-07-16,2,5016.96,209.04,771.84,0,771.84,0.72,0,0,0,0,0,6.48,51.12,203.04,272.16,413.28,688.32,760.32,771.84,736.56,663.12,250.56,99.36,43.92,56.16,0.72,0,0,0,0
2021-07-16,3,10737,447.375,1515.6,0,1515.6,3.6,0,0,0,0,0,12.6,104.4,401.4,520.2,903.6,1182.6,1481.4,1515.6,1303.2,1369.8,1067.4,608.4,174.6,88.2,3.6,0,0,0,0
2021-07-16,4,13597.2,566.55,1958.4,0,1958.4,1.8,0,0,0,0,0,18,145.8,552.6,666,1229.4,1495.8,1904.4,1958.4,1663.2,1747.8,1312.2,673.2,129.6,99,1.8,0,0,0,0
2021-07-17,1,4391.28,182.97,635.76,0,635.76,2.88,0,0,0,0,0,0,0,0,145.44,416.88,598.32,602.64,635.76,608.4,412.56,448.56,375.12,125.28,19.44,2.88,0,0,0,0
2021-07-17,2,4894.56,203.94,774,0,774,2.88,0,0,0,0,0,2.88,6.48,27.36,165.6,356.4,702.72,707.04,774,733.68,431.28,485.28,351.36,125.28,22.32,2.88,0,0,0,0
2021-07-17,3,9820.8,409.2,1495.8,0,1495.8,5.4,0,0,0,0,0,5.4,25.2,57.6,309.6,907.2,1395,1387.8,1495.8,1418.4,826.2,955.8,756,228.6,43.2,9,0,0,0,0
2021-07-17,4,12547.8,522.825,1947.6,0,1947.6,3.6,0,0,0,0,0,3.6,9,64.8,394.2,1175.4,1800,1780.2,1947.6,1836,1051.2,1204.2,941.4,275.4,54,10.8,0,0,0,0
2021-07-18,1,4682.88,195.12,615.6,0,615.6,3.6,0,0,0,0,0,0,0,128.88,373.68,504,604.08,591.12,602.64,615.6,569.52,330.48,205.2,97.2,56.88,3.6,0,0,0,0
2021-07-18,2,5246.64,218.61,786.96,0,786.96,3.6,0,0,0,0,0,5.76,51.12,156.96,400.32,554.4,694.08,746.64,786.96,761.76,582.48,183.6,177.84,87.84,53.28,3.6,0,0,0,0
2021-07-18,3,10944,456,1546.2,0,1546.2,12.6,0,0,0,0,0,12.6,102.6,304.2,781.2,1117.8,1378.8,1422,1546.2,1485,1310.4,720,435.6,199.8,115.2,12.6,0,0,0,0
2021-07-18,4,14229,592.875,1996.2,0,1996.2,12.6,0,0,0,0,0,16.2,136.8,417.6,1024.2,1454.4,1785.6,1832.4,1996.2,1918.8,1720.8,954,558,257.4,144,12.6,0,0,0,0
2021-07-19,1,3489.84,145.41,623.52,0,623.52,2.16,0,0,0,0,0,0,0,0,69.84,419.04,372.96,387.36,519.84,623.52,424.08,268.56,226.08,136.8,39.6,2.16,0,0,0,0
2021-07-19,2,3873.6,161.4,715.68,0,715.68,2.16,0,0,0,0,0,2.88,48.96,105.12,169.92,428.4,388.08,407.52,504.72,715.68,445.68,263.52,218.16,133.92,38.88,2.16,0,0,0,0
2021-07-19,3,7939.8,330.825,1458,0,1458,7.2,0,0,0,0,0,7.2,93.6,205.2,320.4,916.2,741.6,795.6,1141.2,1458,939.6,518.4,448.2,264.6,82.8,7.2,0,0,0,0
2021-07-19,4,10263.6,427.65,1872,0,1872,5.4,0,0,0,0,0,10.8,124.2,264.6,424.8,1191.6,988.2,1036.8,1468.8,1872,1206,667.8,556.2,342,104.4,5.4,0,0,0,0
2021-07-20,1,4733.28,197.22,615.6,0,615.6,2.88,0,0,0,0,0,0,0,0,277.2,487.44,524.16,615.6,613.44,604.8,557.28,493.92,328.32,178.56,49.68,2.88,0,0,0,0
2021-07-20,2,5606.64,233.61,770.4,0,770.4,1.44,0,0,0,0,0,1.44,51.84,96.48,352.08,491.76,603.36,753.84,770.4,727.92,642.24,547.92,337.68,178.56,48.96,2.16,0,0,0,0
2021-07-20,3,10972.8,457.2,1495.8,0,1495.8,5.4,0,0,0,0,0,5.4,93.6,192.6,619.2,1045.8,1195.2,1479.6,1495.8,1432.8,1265.4,1062,655.2,325.8,97.2,7.2,0,0,0,0
2021-07-20,4,14225.4,592.725,1929.6,0,1929.6,5.4,0,0,0,0,0,5.4,126,246.6,912.6,1310.4,1575,1927.8,1929.6,1843.2,1607.4,1359,820.8,428.4,126,7.2,0,0,0,0
2021-07-21,1,4803.84,200.16,616.32,0,616.32,3.6,0,0,0,0,0,0,28.08,172.8,261.36,385.2,592.56,564.48,616.32,612,529.92,483.84,336.24,173.52,43.92,3.6,0,0,0,0
2021-07-21,2,5433.84,226.41,740.88,0,740.88,3.6,0,0,0,0,0,4.32,70.56,169.92,257.76,409.68,681.84,620.64,732.96,740.88,622.08,546.48,347.76,174.96,50.4,3.6,0,0,0,0
2021-07-21,3,10449,435.375,1423.8,0,1423.8,9,0,0,0,0,0,9,138.6,338.4,504,775.8,1351.8,1231.2,1411.2,1423.8,1198.8,1018.8,660.6,297,81,9,0,0,0,0
2021-07-21,4,13426.2,559.425,1828.8,0,1828.8,9,0,0,0,0,0,12.6,183.6,446.4,655.2,1015.2,1740.6,1578.6,1818,1828.8,1533.6,1299.6,781.2,410.4,113.4,9,0,0,0,0
2021-07-22,1,5085.36,211.89,625.68,0,625.68,2.16,0,0,0,0,0,0,14.4,229.68,347.04,350.64,603.36,606.96,594,625.68,561.6,510.48,397.44,191.52,50.4,2.16,0,0,0,0
