일시,AC_출력_1,AC_출력_2,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2020-12-13 09:00:00,9.06583329,10.17083323,0.0,199.4,1.2,0.0,56.1
2020-12-13 10:00:00,7.963333368,8.525833249,3.5,0.0,0.3,0.0,46.2
2020-12-13 11:00:00,8.020833413,8.602500002,5.3,252.1,0.6,0.0,39.4
2020-12-13 12:00:00,15.27416666,17.55166658,5.9,219.8,2.1,0.0,55.2
2020-12-13 13:00:00,6.280000011,6.593333403,5.8,212.3,1.3,0.0,57.1
2020-12-13 14:00:00,5.63166674,5.901666641,4.1,254.8,0.7,0.0,75.7
2020-12-13 15:00:00,5.176666677,5.526666681,3.8,214.9,1.0,0.0,81.9
2020-12-13 16:00:00,3.477272749,3.467000031,4.0,354.6,3.2,0.0,78.3
2020-12-13 17:00:00,3.933158874511719,2.3383796215057373,2.8,349.0,3.1,0.0,84.2
2020-12-13 18:00:00,0.0,0.0,1.8,249.8,0.9,0.0,86.0
2020-12-13 19:00:00,0.0,0.0,2.8,313.1,2.6,0.0,52.2
2020-12-13 20:00:00,0.0,0.0,1.8,308.5,2.1,0.0,45.1
2020-12-13 21:00:00,0.0,0.0,0.8,289.3,3.6,0.0,38.2
2020-12-13 22:00:00,0.0,0.0,0.2,256.6,3.4,0.0,32.8
2020-12-13 23:00:00,0.0,0.0,-0.9,294.1,1.2,0.0,31.9
2020-12-14 00:00:00,0.0,0.0,-1.4,355.0,0.8,0.0,30.2
2020-12-14 01:00:00,0.0,0.0,-1.3,245.5,2.2,0.0,28.9
2020-12-14 02:00:00,0.0,0.0,-2.1,265.1,1.6,0.0,26.7
2020-12-14 03:00:00,0.0,0.0,-2.3,260.5,0.9,0.0,29.7
2020-12-14 04:00:00,0.0,0.0,-2.6,261.3,2.4,0.0,30.9
2020-12-14 05:00:00,0.0,0.0,-3.0,264.6,1.9,0.0,29.2
2020-12-14 06:00:00,0.0,0.0,-3.3,269.9,2.3,0.0,22.4
2020-12-14 07:00:00,0.0,0.0,-4.0,265.8,3.6,0.0,24.5
2020-12-14 08:00:00,12.75999991,16.29166659,-4.5,259.4,3.9,0.0,28.9
2020-12-14 09:00:00,23.0908335,28.08166663,-3.9,251.8,2.3,0.0,26.4
2020-12-14 10:00:00,29.32500013,34.61999989,-2.3,233.1,2.6,0.0,23.4
2020-12-14 11:00:00,30.40666676,37.44583321,-1.2,318.3,1.7,0.0,18.1
2020-12-14 12:00:00,29.65749995,37.00333277,-0.8,315.8,3.8,0.0,14.4
2020-12-14 13:00:00,25.19000022,32.06666644,-0.2,277.6,3.6,0.0,13.4
2020-12-14 14:00:00,16.69750023,23.64000018,0.2,304.3,3.2,0.0,10.4
2020-12-14 15:00:00,7.417499979,12.40500001,-0.6,295.2,3.4,0.0,11.9
2020-12-14 16:00:00,3.585000018,4.104166746,-1.1,300.8,3.6,0.0,13.3
2020-12-14 17:00:00,3.480000019,3.470000029,-2.8,319.2,2.6,0.0,14.2
2020-12-14 18:00:00,0.0,0.0,-3.4,310.2,2.6,0.0,14.4
2020-12-14 19:00:00,0.0,0.0,-4.1,274.2,2.3,0.0,15.5
2020-12-14 20:00:00,0.0,0.0,-5.2,241.1,1.8,0.0,21.4
2020-12-14 21:00:00,0.0,0.0,-5.5,240.2,2.2,0.0,20.7
2020-12-14 22:00:00,0.0,0.0,-6.2,237.2,2.0,0.0,22.3
2020-12-14 23:00:00,0.0,0.0,-6.4,249.2,3.3,0.0,23.5
2020-12-15 00:00:00,0.0,0.0,-6.9,240.2,2.0,0.0,25.1
2020-12-15 01:00:00,0.0,0.0,-6.9,259.3,2.1,0.0,24.7
2020-12-15 02:00:00,0.0,0.0,-7.1,254.0,1.7,0.0,24.5
2020-12-15 03:00:00,0.0,0.0,-7.3,272.2,2.7,0.0,24.4
2020-12-15 04:00:00,0.0,0.0,-7.5,260.3,2.2,0.0,23.8
2020-12-15 05:00:00,0.0,0.0,-7.7,265.7,1.6,0.0,23.4
2020-12-15 06:00:00,0.0,0.0,-6.9,270.4,2.5,0.0,17.0
2020-12-15 07:00:00,0.0,0.0,-8.1,286.7,0.7,0.0,20.9
2020-12-15 08:00:00,12.48090904,15.9536366,-7.2,238.0,1.1,0.0,18.3
2020-12-15 09:00:00,23.34333309,28.37166675,-6.2,259.5,1.2,0.0,16.4
2020-12-15 10:00:00,29.46083323,35.049167,-3.8,239.3,2.0,0.0,12.9
2020-12-15 11:00:00,30.53166676,37.83916632,-2.3,265.3,2.0,0.0,11.6
2020-12-15 12:00:00,29.56583325,36.8058335,-1.6,326.8,3.8,0.0,8.7
2020-12-15 13:00:00,25.38999987,32.32916689,-0.2,282.6,2.8,0.0,8.1
2020-12-15 14:00:00,16.75416668,23.74416653,-0.7,293.0,3.5,0.0,9.5
2020-12-15 15:00:00,7.414999962,12.34749997,-0.7,304.8,4.4,0.0,9.2
2020-12-15 16:00:00,3.689166645,4.210833311,-1.3,331.5,3.6,0.0,9.7
2020-12-15 17:00:00,3.549999952,3.513333321,-2.8,267.9,2.0,0.0,10.6
2020-12-15 18:00:00,0.0,0.0,-3.9,261.1,1.6,0.0,14.3
2020-12-15 19:00:00,0.0,0.0,-4.3,211.8,1.8,0.0,16.7
2020-12-15 20:00:00,0.0,0.0,-4.7,250.8,2.5,0.0,15.8
2020-12-15 21:00:00,0.0,0.0,-4.9,224.8,2.3,0.0,14.7
2020-12-15 22:00:00,0.0,0.0,-5.1,236.5,2.4,0.0,14.3
2020-12-15 23:00:00,0.0,0.0,-5.0,234.2,2.4,0.0,12.8
2020-12-16 00:00:00,0.0,0.0,-5.3,251.4,3.2,0.0,13.8
2020-12-16 01:00:00,0.0,0.0,-5.7,256.0,3.2,0.0,14.0
2020-12-16 02:00:00,0.0,0.0,-6.0,252.3,2.3,0.0,14.2
2020-12-16 03:00:00,0.0,0.0,-6.4,254.6,1.7,0.0,14.2
2020-12-16 04:00:00,0.0,0.0,-6.5,234.3,1.1,0.0,14.1
2020-12-16 05:00:00,0.0,0.0,-6.5,236.7,1.4,0.0,13.0
2020-12-16 06:00:00,0.0,0.0,-6.5,245.1,1.7,0.0,13.2
2020-12-16 07:00:00,0.0,0.0,-6.4,273.3,2.0,0.0,13.2
2020-12-16 08:00:00,13.25166667,16.96500015,-6.1,255.0,2.5,0.0,12.9
2020-12-16 09:00:00,23.40333319,28.65250015,-5.2,254.8,2.1,0.0,12.1
2020-12-16 10:00:00,29.33166663,34.96416664,-3.2,264.2,1.2,0.0,10.6
2020-12-16 11:00:00,30.68833335,37.79083379,-2.0,251.8,1.7,0.0,8.9
2020-12-16 12:00:00,29.45666663,36.66833305,-1.1,299.5,3.4,0.0,8.1
2020-12-16 13:00:00,25.26083295,31.9975001,-0.2,306.1,3.7,0.0,7.7
2020-12-16 14:00:00,17.87833341,23.81750011,0.2,281.8,3.0,0.0,7.1
2020-12-16 15:00:00,7.570833325,12.52583329,0.1,303.5,3.2,0.0,8.0
2020-12-16 16:00:00,3.597272743,4.049090927,-0.5,312.3,2.4,0.0,8.9
2020-12-16 17:00:00,3.446000051,3.394999981,-2.3,301.7,1.5,0.0,11.6
2020-12-16 18:00:00,0.0,0.0,-2.9,259.4,2.6,0.0,12.6
2020-12-16 19:00:00,0.0,0.0,-4.0,247.4,1.3,0.0,15.3
2020-12-16 20:00:00,0.0,0.0,-4.3,243.1,1.9,0.0,15.2
2020-12-16 21:00:00,0.0,0.0,-4.7,254.8,2.8,0.0,16.3
2020-12-16 22:00:00,0.0,0.0,-5.3,228.7,2.5,0.0,18.2
2020-12-16 23:00:00,0.0,0.0,-5.6,241.6,2.8,0.0,18.9
2020-12-17 00:00:00,0.0,0.0,-5.8,229.9,2.1,0.0,19.1
2020-12-17 01:00:00,0.0,0.0,-5.8,249.9,2.2,0.0,18.2
2020-12-17 02:00:00,0.0,0.0,-5.9,238.7,3.0,0.0,18.7
2020-12-17 03:00:00,0.0,0.0,-6.0,209.3,2.1,0.0,19.4
2020-12-17 04:00:00,0.0,0.0,-6.0,229.6,1.9,0.0,18.1
2020-12-17 05:00:00,0.0,0.0,-5.5,213.8,2.6,0.0,16.2
2020-12-17 06:00:00,0.0,0.0,-5.6,224.4,2.2,0.0,15.9
2020-12-17 07:00:00,0.0,0.0,-5.4,231.0,1.5,0.0,15.4
2020-12-17 08:00:00,12.75750001,16.27416674,-4.6,217.8,2.5,0.0,15.2
2020-12-17 09:00:00,22.75916624,27.76499987,-2.9,225.1,2.2,0.0,12.1
2020-12-17 10:00:00,28.96166627,34.45583328,-0.5,232.9,1.4,0.0,9.3
2020-12-17 11:00:00,29.76249997,37.03583336,1.4,216.2,2.2,0.0,8.3
2020-12-17 12:00:00,27.90249999,35.16833305,3.5,219.3,1.0,0.0,7.8
2020-12-17 13:00:00,24.04249986,30.72999986,4.8,322.6,1.4,0.0,9.2
2020-12-17 14:00:00,16.99333334,22.85999997,4.9,212.6,2.2,0.0,9.3
2020-12-17 15:00:00,7.414999922,12.17250009,5.0,215.4,1.8,0.0,10.9
2020-12-17 16:00:00,3.708181858,4.232727289,3.4,261.4,1.4,0.0,13.8
2020-12-17 17:00:00,3.554999948,3.480000019,1.0,227.5,2.3,0.0,18.1
2020-12-17 18:00:00,0.0,0.0,-0.5,229.0,1.9,0.0,20.8
2020-12-17 19:00:00,0.0,0.0,-0.8,233.4,1.7,0.0,21.5
2020-12-17 20:00:00,0.0,0.0,-0.5,248.4,2.5,0.0,23.7
2020-12-17 21:00:00,0.0,0.0,-0.5,231.5,2.3,0.0,28.9
2020-12-17 22:00:00,0.0,0.0,-0.5,208.0,1.8,0.0,33.3
2020-12-17 23:00:00,0.0,0.0,0.1,240.0,1.9,0.0,35.9
2020-12-18 00:00:00,0.0,0.0,0.1,257.1,1.5,0.0,39.2
2020-12-18 01:00:00,0.0,0.0,0.6,234.3,2.1,0.0,41.9
2020-12-18 02:00:00,0.0,0.0,1.1,225.5,1.0,0.0,44.1
2020-12-18 03:00:00,0.0,0.0,0.7,45.4,0.5,0.0,48.2
2020-12-18 04:00:00,0.0,0.0,2.1,250.1,1.5,0.0,52.8
2020-12-18 05:00:00,0.0,0.0,2.3,244.2,1.9,0.0,55.1
2020-12-18 06:00:00,0.0,0.0,1.3,83.9,0.6,0.0,58.5
2020-12-18 07:00:00,0.0,0.0,1.1,251.4,0.5,0.0,57.7
2020-12-18 08:00:00,3.88499999,4.012499988,0.6,0.0,0.4,0.0,60.3
2020-12-18 09:00:00,6.341666619,6.830000003,2.0,0.0,0.1,0.0,56.3
2020-12-18 10:00:00,7.136666656,7.698333383,3.5,228.3,1.2,0.0,50.4
2020-12-18 11:00:00,7.306666692,7.873333295,3.9,276.8,0.5,0.0,47.2
2020-12-18 12:00:00,10.99000001,12.26416675,4.5,,,0.0,43.8
2020-12-18 13:00:00,19.4958334,24.38250001,5.5,259.9,1.2,0.0,37.2
2020-12-18 14:00:00,16.36249987,21.85333347,7.2,288.2,2.3,0.0,26.5
2020-12-18 15:00:00,6.94083333,10.71999999,6.1,301.1,3.6,0.0,25.4
2020-12-18 16:00:00,3.726666629,4.084166606,5.1,306.1,1.5,0.0,25.9
2020-12-18 17:00:00,3.573999977,3.553333282,3.4,321.3,2.4,0.0,27.3
2020-12-18 18:00:00,0.0,0.0,2.4,289.4,3.6,0.0,30.8
2020-12-18 19:00:00,0.0,0.0,1.6,308.9,1.8,0.0,32.1
2020-12-18 20:00:00,0.0,0.0,0.4,343.7,1.3,0.0,34.4
2020-12-18 21:00:00,0.0,0.0,0.1,239.8,0.9,0.0,30.9
2020-12-18 22:00:00,0.0,0.0,-1.1,271.8,1.0,0.0,29.4
2020-12-18 23:00:00,0.0,0.0,-0.8,249.9,1.7,0.0,33.9
2020-12-19 00:00:00,0.0,0.0,-1.2,243.3,1.7,0.0,34.1
2020-12-19 01:00:00,0.0,0.0,-1.4,257.5,2.2,0.0,32.3
2020-12-19 02:00:00,0.0,0.0,-1.8,250.5,2.0,0.0,32.4
2020-12-19 03:00:00,0.0,0.0,-2.3,243.4,2.2,0.0,33.0
2020-12-19 04:00:00,0.0,0.0,-2.4,236.3,2.6,0.0,32.3
2020-12-19 05:00:00,0.0,0.0,-3.0,240.8,2.5,0.0,33.4
2020-12-19 06:00:00,0.0,0.0,-3.6,239.4,2.2,0.0,34.2
2020-12-19 07:00:00,0.0,0.0,-3.7,231.6,2.0,0.0,32.5
2020-12-19 08:00:00,12.205,15.49583344,-3.7,234.5,1.3,0.0,30.2
2020-12-19 09:00:00,22.52333355,27.36166684,-2.4,232.9,1.7,0.0,24.0
2020-12-19 10:00:00,29.07499997,34.17500019,0.1,265.9,1.9,0.0,14.6
2020-12-19 11:00:00,30.15600014,37.01599998,2.3,307.1,2.9,0.0,7.1
2020-12-19 12:00:00,28.87833325,36.09250005,3.4,294.9,3.5,0.0,5.7
2020-12-19 13:00:00,24.72833347,31.39499998,4.4,286.6,2.4,0.0,5.7
2020-12-19 14:00:00,17.49000017,23.32000033,4.4,274.0,3.9,0.0,5.0
2020-12-19 15:00:00,7.517500083,12.31583321,4.4,286.1,1.9,0.0,5.9
2020-12-19 16:00:00,3.702500006,4.225000024,2.8,285.8,3.8,0.0,9.2
2020-12-19 17:00:00,3.539999962,3.50999999,0.6,271.6,2.7,0.0,11.7
2020-12-19 18:00:00,0.0,0.0,-0.5,262.8,3.1,0.0,15.0
2020-12-19 19:00:00,0.0,0.0,-0.9,268.3,3.0,0.0,16.5
2020-12-19 20:00:00,0.0,0.0,-1.1,258.4,3.2,0.0,16.7
2020-12-19 21:00:00,0.0,0.0,-1.3,249.2,2.7,0.0,18.3
2020-12-19 22:00:00,0.0,0.0,-1.4,254.7,2.6,0.0,20.3
2020-12-19 23:00:00,0.0,0.0,-1.8,253.5,1.8,0.0,24.0
2020-12-20 00:00:00,0.0,0.0,-2.1,237.8,1.4,0.0,27.6
2020-12-20 01:00:00,0.0,0.0,-2.2,224.8,1.6,0.0,30.0
2020-12-20 02:00:00,0.0,0.0,-2.4,197.3,2.1,0.0,32.7
2020-12-20 03:00:00,0.0,0.0,-3.0,215.9,1.0,0.0,34.7
2020-12-20 04:00:00,0.0,0.0,-2.7,246.9,2.1,0.0,32.8
2020-12-20 05:00:00,0.0,0.0,-3.2,225.8,2.5,0.0,36.9
2020-12-20 06:00:00,0.0,0.0,-3.4,240.2,2.3,0.0,37.6
2020-12-20 07:00:00,0.0,0.0,-3.4,243.3,2.3,0.0,37.9
2020-12-20 08:00:00,11.85583337,15.0283335,-3.1,246.9,2.5,0.0,35.8
2020-12-20 09:00:00,21.89916674,26.6916666,-2.0,227.3,1.9,0.0,32.7
2020-12-20 10:00:00,27.88916683,33.02999957,0.3,245.1,2.0,0.0,24.7
2020-12-20 11:00:00,28.59083319,35.26166662,1.6,304.5,1.2,0.0,19.9
2020-12-20 12:00:00,27.1674997,34.17249966,3.6,5.7,0.6,0.0,17.5
2020-12-20 13:00:00,23.29818171,29.55272709,4.6,27.7,1.7,0.0,18.5
2020-12-20 14:00:00,16.64416655,22.13916683,4.6,41.5,1.8,0.0,24.6
2020-12-20 15:00:00,7.401666562,11.85166669,4.7,43.1,1.5,0.0,28.1
2020-12-20 16:00:00,3.69416668,4.199166675,4.4,265.9,2.3,0.0,16.1
2020-12-20 17:00:00,3.465000033,3.436666727,1.9,198.7,1.8,0.0,22.5
2020-12-20 18:00:00,0.0,0.0,1.0,237.9,1.6,0.0,23.1
2020-12-20 19:00:00,0.0,0.0,0.6,258.2,2.9,0.0,22.8
2020-12-20 20:00:00,0.0,0.0,0.0,251.1,2.5,0.0,23.0
2020-12-20 21:00:00,0.0,0.0,-0.2,234.8,2.1,0.0,23.5
2020-12-20 22:00:00,0.0,0.0,-0.6,251.2,1.6,0.0,23.9
2020-12-20 23:00:00,0.0,0.0,-0.6,252.3,2.7,0.0,24.5
2020-12-21 00:00:00,0.0,0.0,-1.1,235.4,2.3,0.0,26.0
2020-12-21 01:00:00,0.0,0.0,-1.0,243.8,2.8,0.0,26.0
2020-12-21 02:00:00,0.0,0.0,-0.9,259.2,3.0,0.0,25.7
2020-12-21 03:00:00,0.0,0.0,-0.8,223.4,2.9,0.0,26.9
2020-12-21 04:00:00,0.0,0.0,-1.1,244.4,1.8,0.0,28.1
2020-12-21 05:00:00,0.0,0.0,-0.9,225.5,2.3,0.0,30.3
2020-12-21 06:00:00,0.0,0.0,-0.7,237.5,1.6,0.0,29.0
2020-12-21 07:00:00,0.0,0.0,-0.6,236.7,1.0,0.0,27.7
2020-12-21 08:00:00,11.70416669,14.8175,0.1,260.4,1.7,0.0,27.3
2020-12-21 09:00:00,21.59499979,26.30999994,1.1,100.7,0.7,0.0,27.2
2020-12-21 10:00:00,27.73000002,32.91249959,3.7,202.0,1.0,0.0,20.1
2020-12-21 11:00:00,28.66833321,35.52333355,5.8,186.9,2.0,0.0,16.3
2020-12-21 12:00:00,27.18416659,34.23749987,6.5,195.8,3.0,0.0,17.8
2020-12-21 13:00:00,23.52833335,30.25583283,8.1,50.4,3.2,0.0,15.7
2020-12-21 14:00:00,16.71500023,22.48250008,7.7,207.7,2.7,0.0,16.6
2020-12-21 15:00:00,7.394166668,11.78250011,7.3,215.6,2.4,0.0,18.9
2020-12-21 16:00:00,3.650833368,4.132500033,5.7,255.4,2.2,0.0,24.4
2020-12-21 17:00:00,3.432500064,3.422500074,4.0,237.3,1.2,0.0,28.1
2020-12-21 18:00:00,0.0,0.0,3.1,237.2,1.6,0.0,31.0
2020-12-21 19:00:00,0.0,0.0,2.9,231.0,2.2,0.0,32.8
2020-12-21 20:00:00,0.0,0.0,2.8,247.2,3.5,0.0,36.1
2020-12-21 21:00:00,0.0,0.0,2.6,241.6,3.7,0.0,38.3
2020-12-21 22:00:00,0.0,0.0,1.9,236.2,1.9,0.0,39.4
2020-12-21 23:00:00,0.0,0.0,1.9,228.6,2.0,0.0,39.9
2020-12-22 00:00:00,0.0,0.0,1.5,228.6,2.5,0.0,41.9
2020-12-22 01:00:00,0.0,0.0,1.7,242.8,2.7,0.0,40.8
2020-12-22 02:00:00,0.0,0.0,1.7,239.6,2.3,0.0,42.6
2020-12-22 03:00:00,0.0,0.0,1.6,235.8,2.7,0.0,42.8
2020-12-22 04:00:00,0.0,0.0,1.6,250.8,1.9,0.0,41.0
2020-12-22 05:00:00,0.0,0.0,1.9,252.6,2.0,0.0,39.0
2020-12-22 06:00:00,0.0,0.0,1.9,249.7,2.4,0.0,45.6
2020-12-22 07:00:00,0.0,0.0,2.0,247.0,1.9,0.0,46.7
2020-12-22 08:00:00,9.143333316,11.3591667,1.7,187.3,1.1,0.0,49.8
2020-12-22 09:00:00,19.5608333,23.6899999,3.9,233.6,2.1,0.0,45.1
2020-12-22 10:00:00,25.9033335,30.59750001,5.8,225.8,1.4,0.0,39.6
2020-12-22 11:00:00,27.54916668,33.7699995,7.0,253.5,2.1,0.0,34.8
2020-12-22 12:00:00,26.37416665,33.11333323,7.5,270.5,2.7,0.0,30.7
2020-12-22 13:00:00,22.47333336,28.62749974,7.6,267.2,2.9,0.0,31.9
2020-12-22 14:00:00,15.02833335,20.07916673,7.2,264.7,4.1,0.0,32.7
2020-12-22 15:00:00,7.301666657,11.09750005,6.7,251.2,4.1,0.0,34.5
2020-12-22 16:00:00,3.69416666,3.914166689,6.1,254.6,3.0,0.0,35.8
2020-12-22 17:00:00,3.462500036,3.440000057,4.6,232.8,1.0,0.0,41.0
2020-12-22 18:00:00,0.0,0.0,3.4,281.6,1.0,0.0,44.2
2020-12-22 19:00:00,0.0,0.0,4.2,252.8,2.2,0.0,42.0
2020-12-22 20:00:00,0.0,0.0,3.7,256.0,1.8,0.0,43.4
2020-12-22 21:00:00,0.0,0.0,4.0,224.6,1.2,0.0,42.2
2020-12-22 22:00:00,0.0,0.0,4.1,235.9,0.9,0.0,42.0
2020-12-22 23:00:00,0.0,0.0,3.0,0.0,0.3,0.0,44.3
2020-12-23 00:00:00,0.0,0.0,3.7,177.9,0.9,0.0,45.0
2020-12-23 01:00:00,0.0,0.0,3.6,247.9,1.1,0.0,44.1
2020-12-23 02:00:00,0.0,0.0,4.3,213.0,1.2,0.0,42.5
2020-12-23 03:00:00,0.0,0.0,4.7,233.9,1.6,0.0,42.1
2020-12-23 04:00:00,0.0,0.0,4.3,217.2,1.2,0.0,44.1
2020-12-23 05:00:00,0.0,0.0,4.3,210.5,1.4,0.0,43.7
2020-12-23 06:00:00,0.0,0.0,4.5,234.1,2.4,0.0,43.2
2020-12-23 07:00:00,0.0,0.0,4.6,217.6,1.8,0.0,44.2
2020-12-23 08:00:00,8.333333453,10.17166674,5.0,231.0,2.0,0.0,45.7
2020-12-23 09:00:00,17.7658333,21.41666683,6.3,235.8,2.3,0.0,43.9
2020-12-23 10:00:00,23.98181811,28.11181814,8.0,217.3,2.3,0.0,39.8
2020-12-23 11:00:00,24.43416691,29.62500032,9.3,217.5,2.1,0.0,37.1
2020-12-23 12:00:00,21.0024999,25.24916689,10.3,226.4,1.8,0.0,34.4
2020-12-23 13:00:00,17.6266667,21.12000004,11.2,261.3,2.2,0.0,32.3
2020-12-23 14:00:00,12.49666659,14.7616667,10.1,175.2,2.7,0.0,34.9
2020-12-23 15:00:00,5.948333383,6.438333313,10.4,229.0,2.4,0.0,33.5
2020-12-23 16:00:00,3.867499967,3.939166645,9.0,249.3,3.3,0.0,39.1
2020-12-23 17:00:00,3.476666689,3.453333378,8.1,230.6,1.2,0.0,42.8
2020-12-23 18:00:00,0.0,0.0,7.4,232.5,0.9,0.0,46.3
2020-12-23 19:00:00,0.0,0.0,6.0,0.0,0.3,0.0,51.0
2020-12-23 20:00:00,0.0,0.0,7.5,42.7,0.9,0.0,47.8
2020-12-23 21:00:00,0.0,0.0,5.8,137.7,0.5,0.0,52.3
2020-12-23 22:00:00,0.0,0.0,6.7,31.0,0.6,0.0,47.2
2020-12-23 23:00:00,0.0,0.0,6.6,52.4,1.9,0.0,49.3
2020-12-24 00:00:00,0.0,0.0,6.2,329.1,1.0,0.0,50.4
2020-12-24 01:00:00,0.0,0.0,7.0,276.2,0.8,0.0,49.5
2020-12-24 02:00:00,0.0,0.0,8.8,247.5,2.5,0.0,46.1
2020-12-24 03:00:00,0.0,0.0,8.6,249.1,3.3,0.0,45.9
2020-12-24 04:00:00,0.0,0.0,8.9,220.4,3.9,0.0,43.2
2020-12-24 05:00:00,0.0,0.0,8.6,184.9,3.4,0.0,42.6
2020-12-24 06:00:00,0.0,0.0,8.4,181.3,3.0,0.0,47.2
2020-12-24 07:00:00,0.0,0.0,8.1,165.1,0.9,0.0,48.9
2020-12-24 08:00:00,6.080000043,7.020909093,7.9,166.0,1.9,0.0,47.8
2020-12-24 09:00:00,15.83818167,18.80454523,9.0,165.7,2.3,0.0,41.6
2020-12-24 10:00:00,22.56083345,26.22416671,9.7,200.5,2.4,0.0,31.2
2020-12-24 11:00:00,25.39666637,31.10166677,9.7,320.0,1.6,0.0,28.1
2020-12-24 12:00:00,25.45166683,31.49083312,9.9,342.2,1.9,0.0,22.6
2020-12-24 13:00:00,21.59916671,27.32083352,10.0,278.9,3.6,0.0,19.5
2020-12-24 14:00:00,14.9908332,19.8791666,10.5,294.6,2.6,0.0,17.3
2020-12-24 15:00:00,7.295833309,10.51499995,9.0,263.1,3.4,0.0,18.1
2020-12-24 16:00:00,3.734166702,4.040833374,8.1,275.8,2.3,0.0,21.1
2020-12-24 17:00:00,3.436666727,3.425000072,6.4,270.6,2.4,0.0,22.6
2020-12-24 18:00:00,0.0,0.0,5.4,259.0,3.8,0.0,22.7
2020-12-24 19:00:00,0.0,0.0,4.4,264.8,3.4,0.0,24.5
2020-12-24 20:00:00,0.0,0.0,3.3,303.3,1.1,0.0,28.6
2020-12-24 21:00:00,0.0,0.0,2.4,231.1,2.7,0.0,33.5
2020-12-24 22:00:00,0.0,0.0,2.1,246.0,2.3,0.0,32.7
2020-12-24 23:00:00,0.0,0.0,1.8,234.7,2.3,0.0,33.1
2020-12-25 00:00:00,0.0,0.0,1.4,257.5,2.8,0.0,35.1
2020-12-25 01:00:00,0.0,0.0,0.9,252.2,3.2,0.0,36.2
2020-12-25 02:00:00,0.0,0.0,0.6,256.1,2.6,0.0,34.8
2020-12-25 03:00:00,0.0,0.0,0.6,255.3,4.0,0.0,31.6
2020-12-25 04:00:00,0.0,0.0,0.1,254.3,5.0,0.0,31.0
2020-12-25 05:00:00,0.0,0.0,-0.2,253.4,4.2,0.0,29.2
2020-12-25 06:00:00,0.0,0.0,-0.6,330.6,1.2,0.0,28.1
2020-12-25 07:00:00,0.0,0.0,-0.7,307.9,2.8,0.0,25.5
2020-12-25 08:00:00,10.70181816,13.50272725,-1.0,315.7,1.1,0.0,27.2
2020-12-25 09:00:00,21.3508331,25.68666665,-0.2,341.5,2.4,0.0,26.7
2020-12-25 10:00:00,27.98833323,32.73416694,1.0,315.8,3.4,0.0,20.1
2020-12-25 11:00:00,29.34727287,35.60545384,2.7,330.9,3.3,0.0,19.1
2020-12-25 12:00:00,27.63416688,34.55333328,3.8,309.1,2.7,0.0,17.8
2020-12-25 13:00:00,24.26916663,30.69583368,5.2,331.4,2.5,0.0,16.3
2020-12-25 14:00:00,17.06166649,22.77749999,6.0,208.2,1.3,0.0,15.7
2020-12-25 15:00:00,7.919999946,12.48545447,5.7,256.1,1.5,0.0,16.6
2020-12-25 16:00:00,3.720833321,4.326666713,4.9,254.4,1.0,0.0,18.8
2020-12-25 17:00:00,3.512499988,3.49666667,3.0,196.9,1.3,0.0,22.8
2020-12-25 18:00:00,0.0,0.0,2.2,8.5,1.0,0.0,24.4
2020-12-25 19:00:00,0.0,0.0,2.0,245.1,1.9,0.0,25.2
2020-12-25 20:00:00,0.0,0.0,1.7,249.6,1.9,0.0,25.1
2020-12-25 21:00:00,0.0,0.0,1.3,246.6,2.4,0.0,25.2
2020-12-25 22:00:00,0.0,0.0,1.1,254.2,2.0,0.0,24.6
2020-12-25 23:00:00,0.0,0.0,0.9,257.9,2.1,0.0,24.5
2020-12-26 00:00:00,0.0,0.0,0.2,251.3,1.1,0.0,27.1
2020-12-26 01:00:00,0.0,0.0,0.7,221.1,1.8,0.0,33.4
2020-12-26 02:00:00,0.0,0.0,1.0,240.5,1.6,0.0,35.8
2020-12-26 03:00:00,0.0,0.0,0.5,202.9,1.1,0.0,39.0
2020-12-26 04:00:00,0.0,0.0,1.3,212.6,1.3,0.0,41.1
2020-12-26 05:00:00,0.0,0.0,0.8,215.7,0.7,0.0,45.9
2020-12-26 06:00:00,0.0,0.0,0.5,220.2,1.1,0.0,49.1
2020-12-26 07:00:00,0.0,0.0,0.7,207.3,0.7,0.0,52.5
2020-12-26 08:00:00,4.855833312,5.374166648,1.3,202.7,1.2,0.0,52.9
2020-12-26 09:00:00,16.90000005,19.41727283,3.2,186.6,0.8,0.0,48.8
2020-12-26 10:00:00,21.50666658,23.50000024,5.6,182.5,1.1,0.0,42.1
2020-12-26 11:00:00,26.31666676,31.63250017,7.2,141.6,1.8,0.0,38.1
2020-12-26 12:00:00,24.36583328,30.72833331,7.8,303.3,1.4,0.0,33.9
2020-12-26 13:00:00,21.61545459,27.26000006,9.3,242.3,1.7,0.0,30.2
2020-12-26 14:00:00,14.20916653,19.16000009,9.4,207.4,1.7,0.0,30.7
2020-12-26 15:00:00,6.972500006,10.17749989,9.2,227.3,2.1,0.0,32.7
2020-12-26 16:00:00,3.806666672,4.179999987,8.5,234.3,1.8,0.0,33.0
2020-12-26 17:00:00,3.49000001,3.476666689,7.1,246.3,2.5,0.0,34.1
2020-12-26 18:00:00,0.0,0.0,6.5,247.7,2.0,0.0,35.4
2020-12-26 19:00:00,0.0,0.0,6.1,236.9,1.9,0.0,36.7
